,article_type,body,classification_score,date_published,date_scraped,id,is_ground_truth,source_id,title,url
36686,NOT_STRIKE,"Changing lives Malala Yousafzai on Friday said she plans to return to Pakistan permanently once her studies are complete,  She said this during an interview with Geo TV on the second day of her emotional trip back more than five years after being shot by Taliban gunmen.  Security has forced the Nobel prize winner, whose arrival in the country dominated headlines and social media, to keep her itinerary tightly under wraps.  Malala said there was “definitely a difference between the Pakistan of today and in 2012"", when she was airlifted to a British hospital after being shot in the head by Taliban gunmen angered over her stance as an advocate for girls' education.  “Things are becoming better, people are uniting and a campaign for better Pakistan is ongoing, people are active which is very good.”  The Oxford student, who has said that she wants to run for prime minister one day, added: “It is my plan to return to Pakistan after completing my education because it is my country and I have equal rights on it like any other Pakistani.”  Her comments came after she broke down in tears as she delivered an emotional televised speech a day earlier saying it was a “dream” to be back in the country after so many years.  Also read: Twitter welcomes Malala, shuts down haters as she makes surprise visit to Pakistan  Malala is widely respected internationally as a global icon for girls' education, but opinion is divided in Pakistan, where some conservatives view her as a Western agent on a mission to shame her country.  “Pakistan has not done well by its heroes,” an editorial in Dawn on Malala's homecoming said on Friday, noting that the country's other Nobel laureate ─ physicist Abdus Salaam ─ had been widely shunned for being a member of the persecuted Ahmadi minority.  With intense criticism among the many messages of welcome, even the people she is meeting have been kept in the dark about her presence.  Women's rights activist Nighat Dad said that she and a group of other women from across Pakistan who were gathered on Thursday were not told they would be seeing Malala until the last moment.  The organiser, Oscar-winning director Sharmeen Obaid-Chinoy, only told them “It'll be the highlight of your year,” Dad said ─ adding that she had been right.  Changing lives  Malala became a global symbol for human rights after a gunman boarded her school van on October 9, 2012, asked “Who is Malala?” and shot her.  The Pakistani Taliban accused her of “anti-Islamic” activities and of “smearing” the militant group in statements released after the attack.  She was treated for her injuries in the British city of Birmingham, where she also completed her schooling.  The youngest-ever winner of the Nobel Peace Prize in 2014, she has continued to be a vocal advocate for girls' education while studying at Oxford University.  Swat, Malala's former home in Pakistan's rugged northwest, was overrun by the Taliban in 2007, where they imposed a brutal regime including banning girls from school.  They were pushed out in a military operation in 2009, but security has remained fragile, as the attack on Malala three years later demonstrated.  However, in recent weeks, authorities have lifted prohibitions against tourists visiting the mountainous region, famed for its beauty, as security improves.  Residents say Malala's story has changed the lives of other girls in the area.  “Parents are sending their girls to school so Malala has been successful in her aim,” Swat resident Shahista Hakeem told AFP .  Many of those who live in the area were happy to hear of Malala's return to Pakistan, Hakeem said, adding: “We want that she should come to Swat also. “ ",False,2018-03-30 00:00:00+00:00,2019-03-24 17:49:15.139840+00:00,36687,True,3,Malala plans to return to Pakistan after completing education,https://www.dawn.com/news/1398521/malala-plans-to-return-to-pakistan-after-completing-education
41030,STRIKE,"An unmanned American aircraft fired missiles at a vehicle in a Pakistani tribal area bordering Afghanistan Tuesday, killing five suspected militants and injuring two, Pakistani intelligence officials said. The officials further added the strike was carried out near Shana Khora village in North Waziristan marking the third drone attack in North Waziristan within three days. According to local Pakistani officials, the area of the drone attacks is dominated by anti-U.S. militant commander Hafiz Gul Bahadur. Bahadur’s group is known for frequent attacks on U.S. troops in Afghanistan, but generally it does not carry out operations inside Pakistan. Several recent drone strikes have killed militants affiliated with Bahadur’s group. This comes as at least 10 suspected militants were killed following two strikes in North Waziristan on Sunday. The covert CIA drone program has drawn strong criticism in Pakistan. Pakistani officials charge such strikes violate their country’s sovereignty. Many Pakistanis complain that the strikes kill innocent civilians.   Post Views:  122",True,2012-08-21 21:39:00+00:00,2019-03-25 06:58:52.316231+00:00,41031,True,4,US drone strike kill 5 suspected militants in North Waziristan,https://www.khaama.com/us-drone-strike-kill-5-suspected-militants-in-north-waziristan-728/
41026,STRIKE,"Tuesday, 12 July – According to local officials, two drone attacks have killed at least 14 people and injured three others in less than 24 in a volatile traibal region of north-western Pakistan. At least ten people were killed when a missile struck the Drey Nashtar area of south Waziristan on Tuesday. While four others were killed when a drone missile struck a vehicle in the Gorwick area of North Waziristan along the Pakistan-Afghanitan border. According to US officials, the region is home to al-Qaea and Taliban insurgents, North and South Waziristan are regularly targeted by drone missiles. Officials says that NATO forces are frequently targeted by militants who have found sanctuary in these areas. Unconfirmed reports says that death as a result of Monday night’s and Tuesday’s drone strikes are much higher than disclosed. Drone strikes in north western Pakistan is followed shortly after US announced a substantial cut of $800 million in US military aid to Pakistan. On the other hand, Pakistan’s army spokesman said that the cuts would not affect its ability to combat terror groups. Around 100 drone strikes have been reported in various regions of Pakistan bordering Afghanistan.The number of drone strikes have increased after President Barack Obama took office in 2008. Pakistan publicly criticizes drone attacks, saying they fuel support for militants. But observers say the authorities privately condone the strikes, although there have been recent signs that they want to limit the scope of such attacks. A number of militants, some of them senior, have been killed in the raids, but many civilians have also died.   Post Views:  76",True,2011-07-12 13:55:00+00:00,2019-03-25 06:58:37.239234+00:00,41027,True,4,Drone strikes kills 14 in northern and southern Waziristan,https://www.khaama.com/drone-strikes-kills-14-in-northern-and-southern-waziristan/
41060,STRIKE,"The Taliban militants have reportedly suffered heavy casualties in a US drone strike in southeastern Khost province of Afghanistan. A local government official who wished not to be named said over 30 Taliban militants were killed in the airstrike which was carried out in Ali Sher district. The official further added that the airstrike was carried out close to Durand Line where a funeral ceremony was organized for the Taliban group members. Majority of those killed in the air raid had crossed the line from Pakistan to participate in the funeral ceremony of four Taliban insurgents who were killed by Afghan forces on Thursday. According to the official, a Taliban leader was also among those killed during the gun battle with the Afghan forces. In the meantime, another official said at least 14 people were killed in the airstrike and all of them were civilians who had taken part in a funeral ceremony of a local tribal. The Taliban militants group said two vehicles carrying nomads were targeted in the raid and at least 20 people were killed.   Post Views:  239",True,2015-06-05 19:49:00+00:00,2019-03-25 07:00:52.647334+00:00,41061,True,4,Over 30 Taliban militants killed in US drone strike in Khost,https://www.khaama.com/over-30-taliban-militants-killed-in-us-drone-strike-in-khost-1171/
8712,NOT_STRIKE,"Senate Chairman Sadiq Sanjrani on Saturday appointed PML-N's Raja Zafarul Haq leader of the opposition in the Upper House, according to a notification issued by the Senate Secretariat.  Haq replaced PPP Senator Sherry Rehman with effect from Aug 24, according to the notification. Haq, who previously served as leader of the house, was replaced by Pakistan Tehreek-i-Insaf Senator Shibli Faraz on Aug 24.  Haq had been a contender for the election of Senate chairman against Sadiq Sanjrani earlier this year but lost by 11 votes .  Read more: PML-N seeks to change opposition leader in Senate  Rehman tweeted her congratulations to both Faraz and Haq on Sunday. ""I hope they both remember the best service to democracy lies in serving public interests via legislation, debate, good governance and parliamentary probity.""  The PML-N sought to replace Rehman days after the election for prime minister in the National Assembly. The PPP had withdrawn its support for PML-N President Shahbaz Sharif during the election, abstaining from voting ─ a move that caused a rift in the opposition parties' alliance.  The PPP and PML-N are currently embroiled in a tussle over nominating a suitable candidate for the post of president. The PPP had earlier nominated Aitzaz Ahsan as its candidate and attempted to convince other opposition parties in the 11-party Pakistan Alliance for Free and Fair Elections to support him.  Read more: 'PML-N may consider Aitzaz Ahsan for president if he apologises to Nawaz Sharif'   The opposition parties at a meeting in Murree yesterday had rejected Ahsan as a candidate, but said they were ready to back a candidate other than him.  The alliance is set to announce its presidential candidate today. The nominee will be in the running for the post against PTI's Arif Alvi.  Haq calls his first meeting as opposition leader  Haq, after assuming the role of the opposition leader in the Senate, has called the first meeting between PML-N's parliamentary party and the alliance on Monday.  During the meeting, the course of action to be taken by the opposition in the Senate will be charted out.  ""Discussions will be held on how to give the Tehreek-i-Insaf government a tough time in the Senate,"" said a source within the PML-N.  With additional reporting by Javed Hussain. ",False,2018-08-26 00:00:00+00:00,2019-03-23 04:47:21.384207+00:00,8713,True,3,PML-N's Raja Zafarul Haq replaces Sherry Rehman as leader of the opposition in Senate,https://www.dawn.com/news/1429059/pml-ns-raja-zafarul-haq-replaces-sherry-rehman-as-leader-of-the-opposition-in-senate
39579,STRIKE,A hideout of the ISIS militants was targeted in the latest drone strike conducted by the US military in eastern Nangarhar province of Afghanistan. The 201st Silab Corps of the Afghan Military in the East said the airstrike was carried out in the vicinity of Nazian district. The source further added that one militant affiliated with the Islamic State of Iraq and Syria (ISIS) terrorist group was killed in the airstrike. Nangarhar is among the relatively calm provinces in the East but the anti-government armed militant groups including Taliban and ISIS militants have been attempting to expand their foothold in some remote parts of the province during the recent years. This comes as counter-terrorism operations and airstrikes are underway in different parts of the country against ISIS and other militant and terrorist groups. The 201st Silab Corps of the Afghan Military in the East said Saturday that the US forces based in Afghanistan carried out a series of airstrikes on ISIS hideouts in Khogyani district. The source further added that the militants were targeted in Zawa area of the district by unmanned aerial vehicles and as a result at least six militants were killed.   Post Views:  279,True,2018-04-16 15:52:00+00:00,2019-03-25 00:52:00.343306+00:00,39580,True,4,ISIS hideout targeted in latest US drone strike in Nangarhar,https://www.khaama.com/isis-hideout-targeted-in-latest-us-drone-strike-in-nangarhar-04895/
396,NOT_STRIKE,"MELBOURNE: Melbourne Stars coach Stephen Fleming has quit after four seasons in charge, having witnessed his team implode to city rivals the Renegades in this year’s Big Bash League final.  The former New Zealand captain said it was time for change.  “I feel the time is right for me to step down and allow someone else to take the reins and the club forward,” he said in a statement late Wednesday. “The club is in very good shape having rebounded from last in BBL 07 to grand finalist this season.”  His decision follows fellow former New Zealand skipper Daniel Vettori opting not to renew his contract with Brisbane Heat, leaving two head coach roles to be filled before the new season starts.  Stars president Eddie McGuire said Fleming had been ‘a wonderful servant’.  “He has left a large footprint on the club which we will be forever grateful for,” he added.  Glenn Maxwell-led Stars looked on course to win the all-Melbourne BBL final last month. Chasing 146 to win against Aaron Finch’s Renegades, they were 93 without loss and cruising before losing an incredible seven wickets for 19 runs to slump to a 13-run defeat.  Published in Dawn, March 22nd, 2019 ",False,2019-03-22 00:00:00+00:00,2019-03-22 23:44:02.285294+00:00,397,True,3,Fleming quits as Melbourne Stars coach,https://www.dawn.com/news/1471048/fleming-quits-as-melbourne-stars-coach
41010,NOT_STRIKE,"The Pakistani Taliban group – Tehrik-e-Taliban Pakistan (TTP), announced Sunday that the group wants five well-known Pakistani political and religious figures including former cricket Imran Khan to represent them in peace talks with the government. Tehrik-e-Taliban Pakistan (TTP) following a statement, said, “The Taliban want to negotiate with the government with full sincerity and seriousness.” The statement further added that the TTP has “evolved a consensus on setting up such a team that could contact the government’s team easily, and that could relay the Taliban’s view to the government and Muslims of Pakistan effectively”. In the meantime, Imran Khan’s party – Pakistan Tehrik-e-Insaf, following a statement, said that Khan was unlikely to accept the role but he would probably prefer to assist the peace process in another role. The other team members named by the Taliban group includes Maulana Abdul Aziz, the chief cleric of Islamabd’s Red Mosque and three top religious party leaders includig Maulana Sami-ul-Haq, Mufti Kifayatullah and Prof Ibrahim Khan. The TTP spokesman, Shahidullah Shahid quoted by AFP said, “The committee members will hold talks with their interlocutors in the government’s team on our behalf and put forth our point of view.” Mr. Khan strongly backs negotiations with the Taliban group in Pakistan and has criticized the U.S. drone strikes targeting militants in the area. Thousands of civilians, police officers and government officials have been killed in the Taliban-led insurgency in Pakistan, which aims to topple the Pakistani government and enforce a stringent form of Islamic law.   Post Views:  111",False,2014-02-03 09:48:00+00:00,2019-03-25 06:57:30.073761+00:00,41011,True,4,Pakistani Taliban name former cricketer Imran Khan for peace talks,https://www.khaama.com/pakistani-taliban-name-former-cricketer-imran-khan-for-peace-talks-3388/
41045,STRIKE,"At least seven suspected militants were killed and five others were injured following a drone strike in North Waziristan tribal region of Pakistan on Tuesday. The Pakistani intelligence officials have told the local media agencies that the airstrike was carried out in Shawal Tehsil area. The officials further added that a militant compound along with a vehicle were targeted in the airstrike. The compound which was targeted in Tuesday’s airstrike belonged to a militant commander identified as Mustaqeem, the officials said, adding that the the identities of those killed have not been ascertained so far. This comes as at least eight militants were killed and six others were injured following a drone strike in the same region on Monday. At least five militants were also killed following a drone strike in Shawal district of South Waziristan earlier on Sunday. U.S. drone strikes are widely unpopular in Pakistan, where many consider them a violation of the country’s sovereignty that also killed civilians. But American officials believe they are a vital weapon in the war against militants.   Post Views:  70",True,2014-10-07 16:44:00+00:00,2019-03-25 06:59:57.570343+00:00,41046,True,4,Drone strike in North Waziristan kills 7 militants,https://www.khaama.com/drone-strike-in-north-waziristan-kills-7-militants-6808/
3631,NOT_STRIKE,"OTTAWA (Reuters) - Prime Minister Justin Trudeau on Thursday denied interfering in Canada’s judicial system as he sought to defuse a month-long crisis threatening his political future, but offered no apology, asserting only that lessons had been learned. Canada's Prime Minister Justin Trudeau speaks at a news conference in Ottawa, Ontario, Canada, March 7, 2019. REUTERS/Patrick Doyle The crisis has prompted the resignations of former Justice Minister Jody Wilson-Raybould, the Treasury Board president, Jane Philpott, and Trudeau’s closest political aide, Gerald Butts. It also raised questions about Trudeau’s handling of the affair and polls show his Liberals could lose an election this October. WHAT ARE THE ALLEGATIONS AGAINST TRUDEAU Trudeau has been dogged by allegations that he and his officials improperly leaned on Wilson-Raybould to help construction firm SNC-Lavalin Group Inc avoid a criminal trial. Wilson-Raybould told the House of Commons justice committee last week that officials imposed “consistent and sustained pressure” on her from September to December last year to ensure SNC-Lavalin pay a large fine rather than go to trial. WHAT IS SNC-LAVALIN’S INVOLVEMENT? Montreal-based construction and engineering firm SNC-Lavalin was charged in 2015 by the Public Prosecution Service of Canada with bribing Libyan officials to influence the awarding of contracts between 2001 and 2011. The company had tried unsuccessfully to avoid trial, arguing instead for a negotiated settlement since it had cleaned shop by changing executives and overhauling its ethics and compliance systems in recent years. The preliminary hearings in the case are ongoing. The company has historically had close ties to the Liberals. In 2016, SNC-Lavalin admitted that some former executives had illegally arranged donations of more than C$80,000 (£45,465) to the Liberals from 2004 to 2011. WHY IS SNC-LAVALIN CRITICAL TO TRUDEAU AND LIBERALS? SNC-Lavalin has about 9,000 employees in Canada, including about 3,400 in the predominantly French-speaking province of Quebec, which also includes Trudeau’s parliamentary constituency. The Liberals say they need to pick up enough seats in Quebec in the October election to stand a chance of retaining a majority government. Officials, citing conversations they said they had with the company, say they feared SNC-Lavalin would cut jobs or move its headquarters out of Quebec if found guilty. The company faces being barred from bidding on Canadian federal procurement contracts for 10 years, if found guilty. “We will not comment on this matter,” SNC-Lavalin spokesman Nicolas Ryan said on Thursday when asked if the company had warned Trudeau of possible job losses in case of a guilty verdict. WHY DOES CRISIS THREATEN TRUDEAU’S POLITICAL FUTURE? Critics accuse Trudeau of double standards and breaking the promises he made to do politics differently. Trudeau, 47, came to power in November 2015 promising more accountability and a greater number of women in the Cabinet. He now finds himself accused of trying to help arrange an old-style backroom deal with a major company as his officials leaned on a high-profile woman Cabinet minister. The departure of Philpott, another well-regarded minister and a close friend of Wilson-Raybould, has dented Trudeau’s credibility. No one inside the ruling Liberals has mounted an open challenge to Trudeau, since to do so would take time and open up splits inside the party. The heads of political parties in Canada are elected by party members at formal conventions and cannot be ousted after a snap vote by parliamentarians, as is the case in the UK and Australia. Opinion polls show the controversy is costing the Liberals. A weekly tracking poll released by Nanos Research on Tuesday put the Conservatives at 35 percent public support, with the Liberals at 34 percent. A Jan. 8 poll by the same firm had the Liberals at 39 percent and the Conservatives at 33 percent. Each poll was based on a random phone survey of 1,000 Canadians. WHAT HAPPENS NEXT? Political analysts say Trudeau is safe for now, since he has made clear he wants to stay on and there are no challengers inside the party. The federal Parliament is not sitting next week, depriving the opposition of the chance to grill Trudeau, and the week after will see the release of the federal budget. The two main opposition parties - the right-of-center Conservatives and the left-leaning New Democrats are demanding a public inquiry into the affair. But the Liberals oppose the idea, since probes take months to complete and are likely to trigger negative headlines. Wilson-Raybould said she did not consider officials had broken any laws, so a probe by police is unlikely. Canada’s independent ethics commissioner is looking into the allegations, but past experience shows such investigations can take months to wrap up and there is no guarantee the results would be released before the vote in October. Reporting by David Ljunggren in Ottawa; Writing by Denny Thomas; Editing by Peter Cooney Our Standards: The Thomson Reuters Trust Principles.",False,2019-03-07 00:00:00+00:00,2019-03-23 01:39:44.945120+00:00,3632,True,2,Why Canada's Trudeau is under fire over SNC-Lavalin case,https://uk.reuters.com/article/uk-canada-politics-explainer/why-canadas-trudeau-is-under-fire-over-snc-lavalin-case-idUKKCN1QO2PJ
41233,STRIKE,"The Taliban insurgents and militants affiliated with the Islamic State of Iraq and Syria (ISIS) terrorist group suffered heavy casualties in the drone strikes conducted in eastern Nangarhar province of Afghanistan. The provincial police commandment in a statement said a total of thirty two militants were killed or wounded in the airstrikes. The statement further added that the first airstrike was carried out in the vicinity of Awghiz area of Haska Mina district, leaving at least fourteen militants dead and eleven more wounded, all belonging to the ISIS terrorist. The second airstrike was carried out on Friday in the vicinity of Golai area of Ghani Khel district, leaving three militants dead, the police commandment said, adding that the dead militants belong to Afridi group and the militants killed in the airstrike have been identified as Abdullah, Zakir, and Kochi Afridi. According to the police commandment, the Taliban insurgents also launched coordinated attacks on various check posts in Hesarak district and at least two militants were killed and two others were wounded after the Afghan forces responded to their attack. The local officials are saying that the local residents and security forces have not suffered any casualties in the operations.   Post Views:  322",True,2017-07-08 13:03:00+00:00,2019-03-25 08:06:00.151740+00:00,41234,True,4,ISIS and Taliban suffer heavy casualties in Nangarhar drone strikes,https://www.khaama.com/isis-and-taliban-suffer-heavy-casualties-in-nangarhar-drone-strikes-03104/
1818,NOT_STRIKE," KABUL, Afghanistan — The Taliban tried to overrun a provincial capital in Afghanistan early on Friday, hiding inside homes before slipping into city streets in the night to attack security forces and killing at least 14 policemen before being pushed back, officials said.  The overnight attack in the southeastern city of Ghazni, the capital of a province with the same name, also wounded at least 20 members of the security forces, said Baz Mohammad Hemat, the administrator of the Ghazni city hospital.  The city was in lockdown and fighting continued throughout the day Friday, with sporadic bursts of gunfire from Taliban fighters who had hunkered down in elevated positions inside Ghazni from which they were shooting, some residents said, speaking on condition of anonymity for fear for their safety.  An Afghan military helicopter crash landed in the city during the daytime fighting, and four Afghan soldiers on board were injured, one critically, said Mohammad Radmanish, spokesman for the Ministry of Defense.      The brazen assaults by the Taliban, who have been gaining more ground in their annual spring offensive and who have shrugged off the government’s latest offers of a cease-fire and negotiations, underscore the difficulties Afghan forces face in battling the relentless insurgency on their own in efforts to end the nearly 17-year war.   The Taliban claimed they had downed the “enemy” helicopter in Ghazni but Radmanish said it was not immediately clear if the helicopter had been hit or crash landed due to other reasons.  Elsewhere in Afghanistan, a Taliban attack Thursday night in western Herat province left six policemen dead in the district of Obe, said the governor’s spokesman there, Gelani Farhad.  The brazen assaults by the Taliban, who have been gaining more ground in their annual spring offensive and who have shrugged off the government’s latest offers of a cease-fire and negotiations, underscore the difficulties Afghan forces face in battling the relentless insurgency on their own in efforts to end the nearly 17-year war.  The Ghazni attack began around 2 a.m. with intense gunbattles raging and fires burning in several shops in the city’s residential areas, provincial police chief Farid Ahmad Mashal told The Associated Press.  After repulsing the first assault, police conducted house-to-house searches for remaining Taliban fighters. Also, an investigation was underway to determine how the insurgents managed to infiltrate so deep into the city, barely 120 kilometers (75 miles) south of the Afghan capital of Kabul.  Hemat, the hospital administrator, said two wounded civilians were brought to the hospital. He was worried more wounded could be out there as the city was shut down and ambulances were not being sent out.  Mashal said there were more than 100 other casualties but he could not give a breakdown of the dead and wounded. Most of the casualties were Taliban, he said.  Several bodies of dead Taliban fighters remained on the streets of Ghazni, the police chief said. In one location, bodies of 39 Taliban fighters were recovered from under a bridge on the southern edge of the city.  Airstrikes called in to quash the offensive also killed dozens of Taliban, Mashal said.      The insurgents have stepped up attacks across the country since NATO and the United States formally ended their combat mission in 2014, and have seized control of several districts.   Lt. Col. Martin O’Donnell, a spokesman for U.S. forces in Afghanistan, said American forces and U.S. attack helicopters had assisted Afghan troops in pushing back the Taliban during the night’s multiple attacks in Ghazni.  “U.S. forces responded with close-air support and conducted one drone strike,” O’Donnell said.  By midday Friday, O’Donnell said fighting continued inside Ghazni, prompting the U.S. forces to return American attack helicopters and fighter jets to the area after they were initially pulled back.  “It is a show of presence,” he said.  Taliban spokesman Zabihullah Mujahid claimed that parts of Ghazni had been seized and that Taliban fighters had killed scores of people. He also told the AP over the phone that Taliban anti-aircraft fire downed the Afghan army helicopter.  Mujahid did not comment on the Herat attack that killed six policemen at a district checkpoint.  After dawn Friday, Ghazni’s residents were staying indoors and all shops in the city remained closed. The road from Kabul to Afghanistan’s southern provinces was also closed because it runs through Ghazni.  The insurgents have stepped up attacks across the country since NATO and the United States formally ended their combat mission in 2014, and have seized control of several districts. U.S. and NATO forces remain in Afghanistan mainly in a supporting and training role.  Separately from the Taliban, an Islamic State affiliate has also carried out dozens of deadly attacks in recent years, mainly targeting security forces and minority Shiites.  ___  Associated Press writers Kathy Gannon in Islamabad and Maamoun Youssef in Cairo contributed to this report. ",False,2018-08-10 12:51:00+00:00,2019-03-23 00:35:13.056201+00:00,1819,True,1,"Officials: Taliban try to take Afghan city, kill at least 14",https://www.pbs.org/newshour/world/officials-taliban-try-to-take-afghan-city-kill-at-least-14
2875,NOT_STRIKE," BEIRUT — Russia and the Syrian military blamed Israel for a pre-dawn missile attack Monday on a major air base in central Syria that reportedly killed 14 people, including Iranians, while international condemnation grew over a suspected poison gas attack over the weekend that was blamed on the Syrian government.  Opposition activists said 40 people died in the chemical attack , blaming Syrian government forces. The U.N. Security Council planned to hold an emergency meeting Monday to discuss the chemical attack.  Russia’s Defense Ministry said two Israeli aircraft targeted the T4 air base in Homs province, firing eight missiles. It said Syria shot down five of them while the other three landed in the western part of the base. Syrian state TV quoted an unnamed military official as saying that Israeli F-15 warplanes fired several missiles at T4. It gave no further details.  Israel’s foreign ministry had no comment when asked about reports of the airstrikes, which did not appear to be related to Saturday night’s alleged chemical weapons attack.   Since 2012, Israel has struck inside Syria more than 100 times, mostly targeting suspected weapons’ convoys destined for the Lebanese militant group Hezbollah, which has been fighting alongside Syrian government forces.  Most recently, Israel hit the same T4 base in February, after it said an Iranian drone that had violated Israeli airspace took off from the base. The base, which was used as a launching pad for counter offensive attacks against Islamic State militants who were at one point stationed close by, is near the Shayrat air base, which was targeted by U.S. missiles last year in response to a chemical weapons attack.  Monday’s missile attack came hours after President Donald Trump warned there would be a “big price to pay” after Saturday’s suspected poison gas attack on the last remaining foothold for Syrian rebels in the eastern suburbs of Damascus. At least 40 people were killed in that assault, including families found in their homes and shelters, opposition activists and local rescuers said.  Syria’s state news agency SANA initially said the attack on the T4 air base was likely “an American aggression,” but Pentagon spokesman Christopher Sherwood quickly denied the United States was behind the strike and the agency then dropped the accusation, blaming Israel instead.  SANA said the missile attack resulted in a number of casualties but provided no specific figures.  The Britain-based Syrian Observatory for Human Rights, which monitors the war through a network of activists on the ground, said 14 died, including Iranians and also three Syrian officers.  Rami Abdurrahman, the Observatory’s chief, said the assault targeted a mobile air defense unit and some buildings inside the air base. He added that it also hit posts outside the base used by the Iranians and Iran-backed fighters.  Dmitry Peskov, spokesman for President Vladimir Putin, told reporters on Monday that that Israel had not spoken to the president ahead of the airstrike even though there may have been Russian military advisers at the base, which he described as “a cause for concern for us.”  The U.S. launched several dozen Tomahawk cruise missiles at a Syrian air base last year, after a chemical attack in the northern Syrian town of Khan Sheikhoun killed dozens of people.  Saturday’s suspected poison gas attack on the besieged town of Douma came almost exactly a year after the U.S. missile attack prompted by the Khan Sheikhoun deaths.  A girl looks on following alleged chemical weapons attack, in what is said to be Douma, Syria, in this still image from video obtained by Reuters on April 8, 2018. Photo by White Helmets/Reuters TV via Reuters  In response to the reports, Trump on Sunday blamed Syrian government forces for what he called a “mindless CHEMICAL attack.” In a series of tweets, Trump held Russia and Iran, Syrian President Bashar Assad’s chief sponsors, responsible.  Trump was to meet with his senior military leadership on Monday, the same day his new national security adviser, John Bolton, assumes his post. Bolton has previously advocated significant airstrikes against Syria. The European Union also laid the blame squarely on Assad’s government.  The Syrian government denied the chemical weapons allegations, calling them fabrications. The Russian military said its officers visited the hospital in Douma and talked to the staff, and said they did not confirm reports of the assault.  First responders entering apartments in Douma late Saturday said they found bodies collapsed on floors, some foaming at the mouth. The opposition’s Syrian Civil Defense rescue organization said the victims appeared to have suffocated.  The organization, also known as the White Helmets, and the Syrian American Medical Society, a medical relief organization, did not identify the substance used but said survivors treated at clinics smelled strongly of chlorine.  Those reports could not be independently verified because of a government blockade around the town.  A man is washed following an alleged chemical weapons attack in Douma, Syria in this still image from video obtained by Reuters on April 8. Photo by White Helmets/Reuters TV  Hours after the attack, the Army of Islam rebel group agreed to surrender the town and evacuate their fighters to rebel-held northern Syria, Syrian state media reported. The group also agreed to give up its prisoners, a key government demand.  More than 100 buses entered the town on Sunday night to take the fighters and their families to Jarablus, a town under the shared control of rebels and Turkey, said Syrian state-affiliated al-Ikhbariya TV.  Syrian state TV said two buses left early Monday and that 11 more buses were getting ready to move.  Syrian state media said dozens of civilians who had been held for years by the rebels were set free. The SANA news agency said the people were freed around midnight on Sunday, adding that they had been held by the Army of Islam group since 2013.  The evacuations follow a pattern of departures around the capital, Damascus, and other major Syrian cities as the government reasserts its control after seven years of war.  In his tweets Sunday, Trump called Assad an “animal” and delivered a rare personal criticism of Putin for supporting him. Trump has declared his intent to withdraw U.S. troops from Syria in the coming months, despite resistance from many of his advisers.  Syrian rescuers from the White Helmets documented 42 fatalities in Saturday’s reported chemical attack but were impeded from searching further by strong odors that caused breathing difficulties, said Siraj Mahmoud, a spokesman for the group.  More than 500 people, mostly women and children, were brought to medical centers complaining of difficulties breathing, foaming at the mouth and burning sensations in the eyes. Some had bluish skin, a sign of oxygen deprivation, according to a statement, symptoms consistent with chemical exposure.  The Observatory gave a higher death toll, saying at least 80 people were killed in Douma, including around 40 who died from suffocation. But it said the suffocations were the result of shelters collapsing on people inside them.  In denying the chemical weapons allegations, a government statement said “the army, which is advancing rapidly and with determination, does not need to use any kind of chemical agents.”  Russia denied any involvement in the attack. Maj. Gen. Yuri Yevtushenko was quoted by Russian news agencies Sunday as saying Russia was prepared to send specialists to Douma to “confirm the fabricated nature” of the reports.  In recent weeks, government forces have recaptured villages and towns in the eastern Ghouta suburbs of the capital. Douma was the only town left holding out.  A 2013 chemical attack in eastern Ghouta that killed hundreds of people was widely blamed on government forces. The U.S. threatened military action but later backed down.  Syria denies ever using chemical weapons during the war and says it eliminated its chemical arsenal under a 2013 agreement brokered by the U.S. and Russia.  Associated Press writers Nataliya Vasilyeva in Moscow, Albert Aji in Damascus, Syria, Tia Goldenberg in Jerusalem and Jonathan Lemire in Washington contributed to this report. ",False,2018-04-09 14:54:00+00:00,2019-03-23 01:12:57.058349+00:00,2876,True,1,Israel blamed for missile strike on Syrian air base,https://www.pbs.org/newshour/world/israel-blamed-for-missile-strike-on-syrian-air-base
